transaction_id,customer_id,product_id,category,price,quantity,timestamp
T07223,C76783,P13217,Electronics,539.53,3,2024-11-08 06:46:22+00:00
T07224,C79518,P82738,Sports,379.11,4,2024-05-15 14:58:19+00:00
T07225,C42851,P27623,Sports,369.41,8,2024-01-27 12:43:05+00:00
T07226,C17728,P82270,Sports,926.03,1,2024-07-02 06:47:06+00:00
T07227,C29417,P17059,Apparel,643.72,5,2024-04-27 17:22:52+00:00
T07228,C89329,P96747,Books,747.29,10,2024-02-25 00:02:28+00:00
T07229,C21849,P61016,Beauty,686.4,3,2024-11-02 08:26:17+00:00
T07230,C49706,P74149,Home,32.57,4,2024-09-10 06:00:55+00:00
T07231,C19347,P72525,Sports,642.93,1,2024-04-10 01:38:31+00:00
T07232,C97227,P34581,Sports,298.31,10,2024-12-11 20:46:25+00:00
T07233,C40562,P65706,Toys,610.18,2,2024-11-19 08:02:04+00:00
T07234,C16718,P99265,Electronics,151.24,7,2024-01-15 02:45:11+00:00
T07235,C14294,P63007,Sports,324.93,10,2024-10-25 05:12:13+00:00
T07236,C83109,P57474,Toys,100.09,1,2024-07-19 08:58:15+00:00
T07237,C56395,P50043,Toys,97.48,10,2024-11-21 23:48:09+00:00
T07238,C89475,P25193,Beauty,530.79,2,2024-06-08 20:37:32+00:00
T07239,C44319,P99035,Books,451.6,5,2024-08-03 15:53:56+00:00
T07240,C62548,P51829,Beauty,565.86,3,2024-09-22 22:28:05+00:00
T07241,C78929,P34059,Beauty,720.24,6,2024-06-18 23:43:21+00:00
T07242,C88403,P74815,Books,512.44,5,2024-12-30 01:05:15+00:00
T07243,C86335,P75367,Home,618.38,6,2024-07-16 09:52:05+00:00
T07244,C24229,P87315,Apparel,866.81,6,2024-07-09 02:11:41+00:00
T07245,C89549,P64822,Sports,62.44,10,2024-12-16 23:48:02+00:00
T07246,C63817,P95499,Electronics,492.79,4,2024-07-08 05:55:53+00:00
T07247,C25583,P24737,Books,352.13,4,2024-06-14 02:05:11+00:00
T07248,C75073,P84520,Beauty,439.77,5,2024-03-20 07:23:55+00:00
T07249,C27823,P58300,Apparel,518.19,8,2024-06-11 22:29:22+00:00
T07250,C27394,P88005,Sports,761.35,8,2024-12-10 16:20:38+00:00
T07251,C22791,P87570,Books,6.82,4,2024-01-09 20:51:06+00:00
T07252,C13900,P39982,Sports,343.86,1,2024-02-27 22:38:28+00:00
T07253,C42895,P70009,Beauty,944.09,8,2024-05-11 19:34:35+00:00
T07254,C24651,P98292,Beauty,381.03,6,2024-05-21 03:39:39+00:00
T07255,C30560,P75260,Books,984.6,9,2024-03-07 08:20:53+00:00
T07256,C11645,P54707,Home,101.32,5,2024-07-16 00:25:14+00:00
T07257,C58940,P77975,Electronics,884.34,6,2024-05-07 12:16:35+00:00
T07258,C62435,P92099,Home,492.29,1,2024-05-02 21:48:11+00:00
T07259,C93182,P69154,Electronics,338.7,5,2024-11-10 03:34:26+00:00
T07260,C63453,P67298,Books,957.68,1,2024-03-26 10:33:40+00:00
T07261,C35631,P56678,Electronics,235.75,3,2024-07-29 04:18:13+00:00
T07262,C77263,P63851,Sports,789.26,10,2024-07-28 08:06:28+00:00
T07263,C92601,P93237,Sports,410.58,10,2024-07-09 03:40:34+00:00
T07264,C98844,P84285,Beauty,790.47,2,2024-02-01 01:21:33+00:00
T07265,C38443,P52531,Books,332.75,5,2024-04-26 14:19:21+00:00
T07266,C12189,P64465,Home,36.98,8,2024-02-23 03:12:52+00:00
T07267,C72369,P12935,Toys,378.23,9,2024-03-03 14:19:44+00:00
T07268,C82629,P10228,Sports,359.13,5,2024-11-01 20:12:33+00:00
T07269,C17534,P18847,Beauty,506.17,3,2024-10-29 03:55:11+00:00
T07270,C83158,P50271,Sports,406.79,5,2024-08-04 11:23:45+00:00
T07271,C97811,P66451,Books,558.12,2,2024-08-15 08:00:21+00:00
T07272,C45303,P37594,Books,244.08,1,2024-03-07 20:23:24+00:00
T07273,C87406,P62330,Books,214.67,8,2024-10-24 01:50:29+00:00
T07274,C37684,P89744,Toys,176.19,5,2024-11-17 04:30:36+00:00
T07275,C86848,P14200,Books,152.27,2,2024-12-05 05:34:07+00:00
T07276,C28113,P84452,Apparel,747.93,8,2024-04-20 03:49:00+00:00
T07277,C11978,P42027,Electronics,104.15,6,2024-11-05 06:38:19+00:00
T07278,C25791,P28845,Home,75.54,6,2024-07-12 02:32:21+00:00
T07279,C31131,P14091,Electronics,369.09,3,2024-06-27 02:06:45+00:00
T07280,C91418,P51878,Apparel,262.65,7,2024-08-03 01:26:23+00:00
T07281,C51821,P26028,Apparel,129.2,4,2024-11-19 21:41:15+00:00
T07282,C42437,P84996,Beauty,45.65,2,2024-04-01 14:09:49+00:00
T07283,C75156,P53336,Books,613.32,7,2024-03-01 05:54:31+00:00
T07284,C45243,P17730,Electronics,232.62,4,2024-06-22 11:14:14+00:00
T07285,C49210,P40368,Electronics,690.85,1,2024-12-28 10:13:53+00:00
T07286,C17518,P28887,Toys,90.44,9,2024-12-09 11:27:22+00:00
T07287,C63921,P89693,Beauty,278.85,9,2024-01-07 17:26:26+00:00
T07288,C61867,P13942,Electronics,300.95,10,2024-10-19 23:55:42+00:00
T07289,C10786,P53101,Apparel,18.43,8,2024-12-28 05:13:16+00:00
T07290,C98415,P14277,Books,241.38,6,2024-07-06 19:13:00+00:00
T07291,C27840,P57616,Apparel,175.63,2,2024-04-12 17:02:47+00:00
T07292,C58126,P62128,Electronics,997.53,10,2024-10-01 20:31:24+00:00
T07293,C24714,P10007,Beauty,911.05,10,2024-10-20 11:08:13+00:00
T07294,C99562,P47098,Apparel,227.55,1,2024-01-11 04:31:59+00:00
T07295,C48001,P44174,Electronics,209.88,8,2024-03-07 20:08:22+00:00
T07296,C24955,P18415,Sports,648.15,6,2024-06-30 08:42:56+00:00
T07297,C19984,P37020,Beauty,128.6,5,2024-12-17 17:33:38+00:00
T07298,C23449,P37766,Sports,108.86,8,2024-07-17 11:40:06+00:00
T07299,C70036,P49847,Electronics,589.57,5,2024-05-18 05:10:07+00:00
T07300,C25582,P87060,Sports,126.18,6,2024-05-08 21:40:25+00:00
T07301,C93847,P54965,Sports,336.41,7,2024-11-17 04:32:43+00:00
T07302,C24367,P61509,Beauty,915.37,10,2024-06-04 08:33:16+00:00
T07303,C86255,P66496,Toys,868.23,2,2024-11-14 12:20:38+00:00
T07304,C99441,P62081,Toys,448.37,2,2024-05-05 23:05:07+00:00
T07305,C85441,P96236,Beauty,899.74,6,2024-12-08 01:24:25+00:00
T07306,C54200,P42900,Apparel,890.75,8,2024-01-12 21:35:53+00:00
T07307,C41224,P59896,Home,907.6,9,2024-09-15 11:42:10+00:00
T07308,C27586,P66640,Beauty,786.46,6,2024-01-29 07:31:20+00:00
T07309,C94779,P93551,Beauty,766.9,4,2024-06-04 03:56:48+00:00
T07310,C54648,P33564,Home,528.84,8,2024-09-23 20:16:24+00:00
T07311,C24577,P59938,Home,501.52,1,2024-08-28 07:39:45+00:00
T07312,C21152,P36239,Apparel,144.91,8,2024-01-11 18:00:47+00:00
T07313,C65114,P55513,Electronics,797.49,3,2024-11-25 16:01:45+00:00
T07314,C49679,P44264,Home,430.26,7,2024-01-01 12:54:30+00:00
T07315,C95040,P69408,Home,446.85,10,2024-06-12 18:46:32+00:00
T07316,C73238,P86126,Sports,196.81,9,2024-04-19 13:38:00+00:00
T07317,C78343,P90677,Electronics,973.98,6,2024-08-06 17:41:45+00:00
T07318,C79161,P51447,Electronics,893.85,5,2024-11-25 13:37:22+00:00
T07319,C61540,P58232,Home,484.63,4,2024-08-05 08:07:03+00:00
T07320,C59821,P22993,Beauty,968.07,8,2024-12-16 04:43:52+00:00
T07321,C39991,P73831,Toys,986.26,9,2024-08-02 18:47:26+00:00
T07322,C56445,P80342,Apparel,672.34,3,2024-03-09 06:42:52+00:00
T07323,C31521,P16951,Electronics,309.01,9,2024-06-09 19:46:30+00:00
T07324,C42532,P94723,Books,761.37,6,2024-06-14 19:53:48+00:00
T07325,C27586,P80231,Toys,808.78,6,2024-07-14 11:06:29+00:00
T07326,C15741,P53573,Sports,653.55,2,2024-03-05 12:09:55+00:00
T07327,C27155,P59181,Books,14.62,5,2024-11-25 12:38:13+00:00
T07328,C40639,P87144,Electronics,819.03,3,2024-10-20 03:13:05+00:00
T07329,C62764,P41775,Home,168.0,6,2024-10-06 15:41:21+00:00
T07330,C66988,P69613,Electronics,277.07,8,2024-03-01 02:09:33+00:00
T07331,C79256,P99472,Apparel,794.65,5,2024-05-03 04:04:57+00:00
T07332,C34633,P58128,Electronics,384.17,6,2024-08-06 18:28:49+00:00
T07333,C94805,P11348,Books,746.03,1,2024-02-13 06:51:18+00:00
T07334,C18829,P97173,Beauty,165.35,10,2024-09-14 18:50:09+00:00
T07335,C87468,P50760,Sports,738.03,2,2024-10-21 23:08:44+00:00
T07336,C99149,P14712,Beauty,252.21,2,2024-12-18 07:04:29+00:00
T07337,C83965,P33463,Books,150.88,7,2024-09-30 03:04:41+00:00
T07338,C19254,P32322,Electronics,64.91,1,2024-10-06 12:07:06+00:00
T07339,C77089,P40988,Sports,306.72,1,2024-09-29 13:55:38+00:00
T07340,C34322,P63804,Books,84.1,6,2024-11-07 22:06:27+00:00
T07341,C43648,P64392,Toys,405.45,9,2024-02-08 04:56:30+00:00
T07342,C82842,P43849,Apparel,661.4,4,2024-10-16 23:35:44+00:00
T07343,C26061,P88729,Books,297.62,1,2024-11-05 16:47:43+00:00
T07344,C61440,P16515,Apparel,702.89,8,2024-11-23 19:17:16+00:00
T07345,C76939,P35121,Sports,372.5,5,2024-04-28 14:34:27+00:00
T07346,C27707,P55509,Beauty,336.36,6,2024-07-29 23:19:45+00:00
T07347,C71106,P97582,Electronics,326.28,9,2024-04-24 01:12:38+00:00
T07348,C11829,P89956,Sports,336.37,7,2024-03-08 16:22:34+00:00
T07349,C79239,P30801,Apparel,943.38,6,2024-03-01 22:52:55+00:00
T07350,C18249,P47804,Home,438.32,2,2024-06-09 14:20:59+00:00
T07351,C98176,P90264,Toys,380.67,4,2024-05-14 19:32:04+00:00
T07352,C47957,P46974,Beauty,951.01,1,2024-07-18 10:44:42+00:00
T07353,C37180,P54474,Electronics,17.1,4,2024-12-26 12:44:25+00:00
T07354,C73520,P11353,Books,445.77,2,2024-01-24 18:09:49+00:00
T07355,C80693,P82145,Apparel,555.47,1,2024-03-15 02:53:07+00:00
T07356,C55472,P51310,Books,986.32,6,2024-08-10 20:24:28+00:00
T07357,C96607,P79165,Toys,403.07,9,2024-05-24 23:17:44+00:00
T07358,C85713,P14440,Sports,264.48,5,2024-08-09 21:30:35+00:00
T07359,C37255,P95438,Electronics,745.52,10,2024-09-15 05:28:53+00:00
T07360,C23600,P28066,Toys,308.47,3,2024-09-05 09:00:38+00:00
T07361,C83994,P33757,Books,848.4,9,2024-12-25 04:33:35+00:00
T07362,C48949,P10310,Electronics,67.41,9,2024-11-08 02:29:28+00:00
T07363,C93413,P23158,Home,948.04,3,2024-01-15 23:18:02+00:00
T07364,C91679,P28381,Apparel,124.84,3,2024-07-22 22:16:05+00:00
T07365,C83402,P63564,Sports,761.31,10,2024-02-28 05:15:05+00:00
T07366,C93228,P17386,Books,523.0,1,2024-12-27 04:06:13+00:00
T07367,C44122,P47120,Books,8.57,6,2024-11-14 12:48:04+00:00
T07368,C68760,P69731,Apparel,732.09,2,2024-10-12 09:35:34+00:00
T07369,C60790,P43780,Toys,685.58,3,2024-11-13 21:26:31+00:00
T07370,C33462,P55271,Home,590.09,4,2024-06-01 00:10:02+00:00
T07371,C45806,P74852,Sports,314.69,3,2024-11-08 10:54:16+00:00
T07372,C55719,P64905,Home,211.7,8,2024-09-27 18:01:18+00:00
T07373,C14453,P31311,Beauty,768.7,4,2024-01-09 03:46:13+00:00
T07374,C83765,P58251,Sports,107.57,1,2024-04-02 11:21:13+00:00
T07375,C87496,P47969,Apparel,800.23,4,2024-03-07 01:08:20+00:00
T07376,C42810,P44209,Books,128.78,1,2024-01-22 22:21:12+00:00
T07377,C57532,P75691,Toys,154.62,4,2024-08-22 01:53:53+00:00
T07378,C25033,P18623,Sports,597.59,1,2024-07-07 08:11:51+00:00
T07379,C67008,P94012,Electronics,482.12,3,2024-09-11 04:51:10+00:00
T07380,C80345,P18698,Home,398.08,9,2024-05-17 01:07:35+00:00
T07381,C34984,P60302,Sports,516.77,3,2024-03-29 20:16:27+00:00
T07382,C26693,P88271,Books,324.43,7,2024-12-18 20:37:23+00:00
T07383,C15400,P77569,Beauty,629.78,3,2024-09-08 17:22:07+00:00
T07384,C11858,P60431,Books,289.89,6,2024-12-21 01:41:13+00:00
T07385,C16737,P78322,Sports,214.47,5,2024-02-06 14:21:38+00:00
T07386,C14759,P75742,Beauty,151.1,5,2024-03-24 11:18:58+00:00
T07387,C93829,P25923,Electronics,218.85,7,2024-03-04 10:19:44+00:00
T07388,C96550,P68745,Beauty,939.3,9,2024-07-24 23:09:29+00:00
T07389,C67632,P30498,Books,19.62,10,2024-06-23 05:49:19+00:00
T07390,C59825,P76500,Beauty,316.41,4,2024-12-08 15:41:00+00:00
T07391,C64833,P61706,Sports,925.06,2,2024-08-16 14:13:23+00:00
T07392,C79094,P65599,Beauty,379.57,7,2024-04-30 00:02:15+00:00
T07393,C95055,P98594,Books,860.4,2,2024-09-24 02:42:05+00:00
T07394,C79994,P52253,Electronics,217.51,3,2024-05-12 23:02:10+00:00
T07395,C12677,P33732,Electronics,161.46,10,2024-06-12 19:50:26+00:00
T07396,C15638,P81343,Books,486.86,3,2024-09-09 23:13:34+00:00
T07397,C27593,P92805,Books,432.65,6,2024-03-06 20:45:15+00:00
T07398,C13355,P43547,Apparel,426.77,8,2024-10-09 22:15:07+00:00
T07399,C12172,P23804,Books,986.63,5,2024-01-25 23:50:09+00:00
T07400,C50591,P11210,Home,31.57,9,2024-12-13 21:06:36+00:00
T07401,C66233,P65350,Home,939.79,6,2024-01-04 03:13:40+00:00
T07402,C44663,P85209,Toys,475.22,1,2024-12-28 23:40:02+00:00
T07403,C37030,P32659,Toys,823.23,2,2024-06-18 04:04:27+00:00
T07404,C84284,P96498,Sports,129.1,6,2024-07-20 03:40:09+00:00
T07405,C30009,P89869,Sports,169.88,1,2024-03-15 16:49:25+00:00
T07406,C96819,P53038,Beauty,172.84,10,2024-09-19 07:55:13+00:00
T07407,C32634,P12065,Apparel,850.46,1,2024-11-24 23:11:06+00:00
T07408,C85011,P65349,Beauty,10.26,7,2024-06-21 12:39:33+00:00
T07409,C14574,P60252,Toys,749.21,6,2024-10-27 08:08:00+00:00
T07410,C95755,P42519,Electronics,671.25,3,2024-12-18 13:15:57+00:00
T07411,C31275,P30964,Electronics,114.35,4,2024-10-01 22:32:03+00:00
T07412,C86838,P77429,Books,393.2,10,2024-11-20 10:57:22+00:00
T07413,C99985,P11284,Toys,249.38,2,2024-04-07 13:58:23+00:00
T07414,C56782,P65801,Apparel,591.15,2,2024-12-21 15:16:47+00:00
T07415,C54007,P84376,Toys,303.66,9,2024-01-28 22:05:31+00:00
T07416,C32420,P44927,Electronics,502.31,4,2024-12-28 02:58:40+00:00
T07417,C50586,P66095,Books,945.82,1,2024-12-01 07:27:57+00:00
T07418,C42502,P41140,Sports,370.42,10,2024-03-29 23:00:13+00:00
T07419,C42577,P24725,Electronics,638.15,9,2024-02-10 16:06:11+00:00
T07420,C34950,P65150,Beauty,267.44,7,2024-09-19 02:35:12+00:00
T07421,C40638,P58224,Electronics,889.04,9,2024-10-29 08:33:11+00:00
T07422,C34753,P41678,Home,828.43,3,2024-07-18 04:12:24+00:00
T07423,C30853,P40380,Electronics,16.44,8,2024-02-10 19:25:36+00:00
T07424,C96714,P75107,Books,209.3,4,2024-05-12 03:36:11+00:00
T07425,C40063,P49049,Electronics,804.62,10,2024-03-11 03:24:25+00:00
T07426,C31710,P17485,Home,372.82,6,2024-08-11 08:58:20+00:00
T07427,C47608,P68369,Books,476.93,7,2024-03-23 01:16:53+00:00
T07428,C23114,P77971,Beauty,795.58,8,2024-11-07 11:53:37+00:00
T07429,C52963,P48431,Toys,245.51,8,2024-11-13 02:37:02+00:00
T07430,C95863,P61726,Books,157.42,2,2024-01-21 14:58:16+00:00
T07431,C16166,P50760,Beauty,428.32,2,2024-07-27 03:30:19+00:00
T07432,C18988,P25957,Toys,89.11,3,2024-03-04 05:00:13+00:00
T07433,C79068,P88009,Sports,515.45,8,2024-11-09 05:23:21+00:00
T07434,C54528,P38126,Sports,209.19,2,2024-05-30 23:39:52+00:00
T07435,C10003,P82233,Toys,112.26,4,2024-08-12 10:08:39+00:00
T07436,C54348,P29054,Toys,260.02,1,2024-06-11 10:16:01+00:00
T07437,C23818,P87936,Electronics,222.62,8,2024-04-28 01:49:58+00:00
T07438,C99001,P59930,Electronics,324.19,9,2024-12-07 01:53:45+00:00
T07439,C54707,P41461,Toys,126.45,10,2024-02-03 11:40:18+00:00
T07440,C58448,P26769,Electronics,896.1,10,2024-09-21 10:52:03+00:00
T07441,C16821,P73277,Electronics,509.39,6,2024-02-17 05:58:38+00:00
T07442,C75331,P91222,Electronics,92.58,2,2024-02-22 08:36:15+00:00
T07443,C39497,P61489,Sports,380.37,6,2024-11-18 23:17:59+00:00
T07444,C85993,P65544,Home,920.04,9,2024-07-23 10:46:34+00:00
T07445,C41286,P13969,Books,571.64,7,2024-04-27 13:24:17+00:00
T07446,C70086,P38545,Beauty,975.46,4,2024-08-01 07:51:40+00:00
T07447,C96715,P76236,Sports,202.59,2,2024-08-24 14:26:26+00:00
T07448,C55282,P86841,Home,424.42,6,2024-01-11 08:29:41+00:00
T07449,C24790,P44763,Apparel,233.85,10,2024-10-07 03:16:56+00:00
T07450,C93861,P55056,Beauty,133.55,10,2024-12-06 02:53:10+00:00
T07451,C29277,P59382,Beauty,230.61,3,2024-09-29 10:19:32+00:00
T07452,C29386,P57880,Books,244.17,10,2024-02-12 01:33:12+00:00
T07453,C25167,P44667,Sports,285.07,9,2024-06-28 19:33:01+00:00
T07454,C37455,P20062,Toys,730.72,2,2024-10-12 07:41:43+00:00
T07455,C90229,P92175,Beauty,742.12,4,2024-10-09 13:07:40+00:00
T07456,C98639,P47138,Sports,661.24,9,2024-06-23 04:37:03+00:00
T07457,C65560,P61407,Books,527.97,3,2024-09-25 13:07:54+00:00
T07458,C96306,P79387,Sports,466.47,7,2024-04-25 10:43:05+00:00
T07459,C93495,P35051,Sports,157.79,8,2024-10-04 12:24:23+00:00
T07460,C70847,P89713,Toys,922.43,5,2024-12-05 09:51:37+00:00
T07461,C23516,P31235,Toys,57.09,2,2024-06-07 11:49:51+00:00
T07462,C71562,P43384,Electronics,860.21,4,2024-02-27 01:00:11+00:00
T07463,C15141,P62010,Home,380.11,5,2024-09-06 21:38:37+00:00
T07464,C83911,P80373,Apparel,646.17,5,2024-01-17 04:36:23+00:00
T07465,C67418,P82865,Apparel,697.54,3,2024-08-07 07:56:04+00:00
T07466,C23734,P43955,Electronics,101.3,6,2024-06-21 02:20:21+00:00
T07467,C87029,P61046,Home,511.4,1,2024-03-13 16:37:27+00:00
T07468,C40759,P29810,Electronics,458.65,9,2024-07-23 00:12:59+00:00
T07469,C90599,P33174,Electronics,128.59,4,2024-05-23 08:07:55+00:00
T07470,C45449,P75008,Apparel,145.14,5,2024-01-03 11:54:58+00:00
T07471,C61897,P21629,Electronics,154.87,6,2024-11-03 14:11:43+00:00
T07472,C90653,P93390,Books,314.13,10,2024-04-06 20:20:46+00:00
T07473,C40620,P70481,Home,892.91,8,2024-05-29 08:03:32+00:00
T07474,C78228,P34955,Books,588.12,3,2024-09-16 21:03:37+00:00
T07475,C20224,P86914,Sports,161.09,5,2024-05-19 20:28:28+00:00
T07476,C23517,P23316,Apparel,542.22,4,2024-12-10 12:51:01+00:00
T07477,C62520,P30763,Electronics,918.87,2,2024-01-14 10:08:08+00:00
T07478,C93407,P68309,Electronics,41.94,10,2024-11-15 00:14:43+00:00
T07479,C15260,P93126,Electronics,441.5,7,2024-12-10 14:00:40+00:00
T07480,C81137,P99501,Sports,599.32,9,2024-02-01 04:19:55+00:00
T07481,C65002,P53957,Sports,34.42,7,2024-05-11 12:59:29+00:00
T07482,C89445,P54611,Books,59.04,8,2024-07-31 11:56:33+00:00
T07483,C81329,P99160,Home,886.9,8,2024-05-15 04:51:10+00:00
T07484,C98341,P19523,Home,218.81,1,2024-10-05 19:00:10+00:00
T07485,C82823,P32059,Home,535.13,3,2024-09-03 01:28:33+00:00
T07486,C42068,P21592,Home,484.69,3,2024-05-29 05:30:26+00:00
T07487,C39310,P74812,Beauty,906.4,2,2024-12-05 00:16:35+00:00
T07488,C89985,P92045,Books,178.07,6,2024-08-24 01:05:13+00:00
T07489,C43490,P50532,Beauty,497.33,4,2024-03-07 03:49:03+00:00
T07490,C33731,P58118,Toys,731.81,7,2024-07-13 09:07:22+00:00
T07491,C21811,P85152,Beauty,736.16,2,2024-05-02 10:40:49+00:00
T07492,C68646,P25896,Sports,276.12,5,2024-03-30 18:41:03+00:00
T07493,C39075,P65918,Apparel,553.95,6,2024-07-16 15:17:28+00:00
T07494,C27961,P25511,Home,953.55,10,2024-12-16 03:09:37+00:00
T07495,C75838,P14682,Home,509.05,7,2024-04-09 03:54:53+00:00
T07496,C25598,P59511,Toys,758.49,10,2024-12-10 20:39:52+00:00
T07497,C20918,P69930,Electronics,919.44,8,2024-06-29 22:51:24+00:00
T07498,C19657,P82860,Home,657.37,3,2024-05-16 15:42:37+00:00
T07499,C11492,P49845,Books,97.29,10,2024-07-15 02:34:02+00:00
T07500,C31671,P19399,Toys,597.55,2,2024-04-09 11:33:21+00:00
T07501,C61818,P65362,Books,212.41,1,2024-11-19 23:47:25+00:00
T07502,C27075,P16673,Books,497.1,1,2024-11-12 02:58:06+00:00
T07503,C29875,P75871,Toys,743.26,4,2024-01-09 20:44:36+00:00
T07504,C93393,P80397,Electronics,517.89,8,2024-12-27 00:47:24+00:00
T07505,C65009,P35776,Toys,833.46,10,2024-12-11 10:44:39+00:00
T07506,C19696,P14191,Home,47.98,8,2024-11-12 03:28:35+00:00
T07507,C51173,P77720,Beauty,913.77,4,2024-10-09 20:47:50+00:00
T07508,C32610,P79979,Toys,48.6,1,2024-01-28 14:25:34+00:00
T07509,C60688,P81932,Sports,36.13,4,2024-05-16 23:56:04+00:00
T07510,C21332,P69814,Toys,391.88,4,2024-12-05 05:56:34+00:00
T07511,C55373,P27504,Apparel,786.88,1,2024-10-21 03:57:33+00:00
T07512,C68731,P71549,Electronics,986.38,3,2024-11-08 17:59:29+00:00
T07513,C36273,P63018,Apparel,836.48,4,2024-12-11 19:12:45+00:00
T07514,C26945,P74054,Books,530.65,6,2024-09-30 17:22:00+00:00
T07515,C69084,P24848,Books,861.79,1,2024-01-27 03:43:17+00:00
T07516,C28118,P49337,Toys,234.59,7,2024-12-23 00:22:58+00:00
T07517,C12642,P65625,Books,695.25,6,2024-12-21 23:03:40+00:00
T07518,C56753,P11171,Beauty,629.98,7,2024-12-07 05:58:26+00:00
T07519,C85647,P73027,Toys,298.78,5,2024-04-19 01:12:46+00:00
T07520,C60145,P43017,Toys,16.24,9,2024-01-24 23:43:26+00:00
T07521,C48671,P34385,Books,874.17,4,2024-10-10 00:20:04+00:00
T07522,C57837,P61110,Home,154.7,9,2024-06-13 23:07:45+00:00
T07523,C80194,P32680,Beauty,132.78,5,2024-10-26 09:15:40+00:00
T07524,C22749,P60609,Electronics,640.87,9,2024-06-08 01:38:33+00:00
T07525,C35339,P83971,Home,89.19,8,2024-06-29 05:33:48+00:00
T07526,C98397,P68590,Books,708.75,10,2024-06-22 18:35:23+00:00
T07527,C51071,P66490,Home,445.18,7,2024-10-12 13:09:20+00:00
T07528,C12945,P67556,Books,582.91,5,2024-05-13 20:00:08+00:00
T07529,C88852,P50857,Books,489.77,5,2024-06-23 17:30:45+00:00
T07530,C83511,P55550,Toys,217.8,7,2024-01-03 17:51:09+00:00
T07531,C55358,P59846,Toys,831.06,3,2024-12-11 16:08:27+00:00
T07532,C68474,P49632,Electronics,127.44,7,2024-09-18 18:37:01+00:00
T07533,C68005,P93486,Home,553.47,10,2024-08-12 17:19:49+00:00
T07534,C99230,P92872,Home,93.93,8,2024-12-30 19:54:30+00:00
T07535,C54459,P52730,Beauty,54.35,9,2024-07-19 02:56:54+00:00
T07536,C91753,P67634,Sports,332.44,7,2024-01-04 18:26:25+00:00
T07537,C41114,P69839,Apparel,180.55,7,2024-02-15 17:58:49+00:00
T07538,C57021,P75350,Books,111.43,7,2024-12-21 16:43:19+00:00
T07539,C88651,P61266,Toys,937.75,3,2024-08-28 07:09:02+00:00
T07540,C14616,P57311,Toys,791.65,6,2024-02-09 01:56:49+00:00
T07541,C23511,P60491,Sports,576.56,6,2024-06-04 03:02:36+00:00
T07542,C23943,P57966,Apparel,907.74,8,2024-02-09 08:06:09+00:00
T07543,C31428,P22825,Electronics,665.7,1,2024-03-26 17:05:20+00:00
T07544,C66756,P23196,Sports,852.83,6,2024-12-28 04:16:23+00:00
T07545,C23668,P34050,Books,485.15,5,2024-06-17 05:19:32+00:00
T07546,C73471,P14083,Toys,210.71,10,2024-05-11 22:41:42+00:00
T07547,C61351,P52636,Sports,813.85,6,2024-03-06 04:50:18+00:00
T07548,C42268,P54068,Beauty,144.51,10,2024-10-19 03:28:53+00:00
T07549,C99599,P78951,Apparel,213.72,8,2024-07-26 16:27:31+00:00
T07550,C93926,P88233,Home,265.12,5,2024-01-25 04:08:10+00:00
T07551,C21043,P31365,Books,563.43,5,2024-07-18 06:22:07+00:00
T07552,C86492,P98472,Books,971.65,10,2024-02-07 20:50:39+00:00
T07553,C54147,P25394,Electronics,34.11,3,2024-09-04 08:47:10+00:00
T07554,C95787,P48415,Sports,199.65,3,2024-11-06 07:21:53+00:00
T07555,C62109,P79418,Home,466.35,3,2024-11-25 13:55:53+00:00
T07556,C70282,P19562,Apparel,304.26,7,2024-01-26 14:56:10+00:00
T07557,C30577,P90245,Sports,691.0,5,2024-12-22 06:29:53+00:00
T07558,C72378,P62436,Home,607.21,2,2024-03-29 09:38:57+00:00
T07559,C11772,P79412,Electronics,311.86,9,2024-07-13 23:02:52+00:00
T07560,C10241,P49419,Home,914.28,2,2024-01-24 09:36:12+00:00
T07561,C31061,P62689,Toys,703.75,4,2024-12-12 03:02:45+00:00
T07562,C92444,P31095,Toys,275.76,4,2024-03-29 12:01:53+00:00
T07563,C76353,P87597,Beauty,763.91,8,2024-08-13 10:28:42+00:00
T07564,C18071,P30678,Electronics,634.09,6,2024-05-23 12:36:14+00:00
T07565,C21174,P90268,Electronics,275.84,2,2024-02-28 01:06:27+00:00
T07566,C22481,P35374,Toys,504.08,10,2024-06-17 18:33:07+00:00
T07567,C83269,P87691,Home,480.58,10,2024-05-09 21:25:34+00:00
T07568,C60339,P10938,Beauty,994.01,10,2024-09-19 07:27:48+00:00
T07569,C65272,P91557,Books,72.8,9,2024-03-24 08:35:33+00:00
T07570,C13209,P20683,Apparel,673.63,6,2024-12-25 05:12:21+00:00
T07571,C93544,P23152,Electronics,924.96,9,2024-11-11 21:08:26+00:00
T07572,C13180,P45649,Books,249.68,5,2024-01-24 17:43:01+00:00
T07573,C13723,P28700,Home,604.47,4,2024-07-08 03:39:19+00:00
T07574,C72298,P56999,Beauty,173.24,3,2024-03-07 23:08:55+00:00
T07575,C73614,P61510,Books,351.12,7,2024-07-23 15:19:32+00:00
T07576,C36956,P98952,Books,472.31,8,2024-09-09 18:52:48+00:00
T07577,C68387,P92404,Home,9.24,4,2024-07-08 09:05:42+00:00
T07578,C16482,P69104,Books,412.02,5,2024-11-30 08:28:13+00:00
T07579,C41933,P40802,Beauty,994.97,2,2024-04-17 01:27:31+00:00
